Datetime,Open,High,Low,Close,Volume
2024-09-18 18:00:00,1.11177,1.11216,1.11113,1.11152,3834
2024-09-18 19:00:00,1.1115,1.11257,1.1115,1.11238,2484
2024-09-18 20:00:00,1.11237,1.113,1.11166,1.1123,3435
2024-09-18 21:00:00,1.11245,1.11885,1.11237,1.11484,21637
2024-09-18 22:00:00,1.11486,1.11486,1.10962,1.11051,15867
2024-09-18 23:00:00,1.11054,1.112,1.11041,1.11178,2966
2024-09-19 00:00:00,1.11169,1.1117,1.11112,1.1116,622
2024-09-19 01:00:00,1.11171,1.11235,1.11145,1.11214,1509
2024-09-19 02:00:00,1.11213,1.11213,1.11106,1.11135,1626
2024-09-19 03:00:00,1.11136,1.11161,1.10783,1.10811,4605
2024-09-19 04:00:00,1.10809,1.10853,1.1068,1.1083,4130
2024-09-19 05:00:00,1.10831,1.11032,1.10831,1.11013,3497
2024-09-19 06:00:00,1.11014,1.11189,1.10989,1.11181,2611
2024-09-19 07:00:00,1.1118,1.11208,1.11144,1.11197,1912
2024-09-19 08:00:00,1.11196,1.11308,1.11196,1.11304,2697
2024-09-19 09:00:00,1.11305,1.11451,1.11283,1.11451,5206
2024-09-19 10:00:00,1.11452,1.11526,1.11396,1.11452,6432
2024-09-19 11:00:00,1.11453,1.11687,1.11444,1.11621,5016
2024-09-19 12:00:00,1.1162,1.11783,1.11618,1.11774,4367
2024-09-19 13:00:00,1.11773,1.11783,1.11681,1.11698,3839
2024-09-19 14:00:00,1.11699,1.11757,1.11516,1.11575,5890
2024-09-19 15:00:00,1.11576,1.11578,1.1125,1.1125,8941
2024-09-19 16:00:00,1.11246,1.11401,1.11169,1.11214,9095
2024-09-19 17:00:00,1.11213,1.11327,1.1116,1.11291,8635
2024-09-19 18:00:00,1.11289,1.11484,1.11251,1.11463,5658
2024-09-19 19:00:00,1.11462,1.11578,1.11447,1.11551,4198
2024-09-19 20:00:00,1.11554,1.11609,1.11519,1.11604,3428
2024-09-19 21:00:00,1.11605,1.11674,1.11604,1.11646,3008
2024-09-19 22:00:00,1.11645,1.11662,1.11583,1.11613,2977
2024-09-19 23:00:00,1.11614,1.11639,1.11583,1.11583,1299
2024-09-20 00:00:00,1.11612,1.1162,1.11595,1.11617,600
2024-09-20 01:00:00,1.11616,1.1162,1.11598,1.11605,606
2024-09-20 02:00:00,1.11604,1.11605,1.11579,1.1159,832
2024-09-20 03:00:00,1.11591,1.11612,1.11568,1.11602,1870
2024-09-20 04:00:00,1.11601,1.11635,1.11578,1.11586,2369
2024-09-20 05:00:00,1.11587,1.11629,1.11568,1.11608,1762
2024-09-20 06:00:00,1.11609,1.11688,1.11609,1.11653,2201
2024-09-20 07:00:00,1.11652,1.11675,1.11633,1.11645,1119
2024-09-20 08:00:00,1.11646,1.1166,1.11606,1.11647,1665
2024-09-20 09:00:00,1.11646,1.1178,1.11642,1.11761,4846
2024-09-20 10:00:00,1.11762,1.11814,1.1159,1.11622,5821
2024-09-20 11:00:00,1.11619,1.11686,1.11519,1.11639,5116
2024-09-20 12:00:00,1.1164,1.11656,1.11566,1.11603,3290
2024-09-20 13:00:00,1.11607,1.11624,1.11546,1.11587,2967
2024-09-20 14:00:00,1.11589,1.11619,1.11536,1.1161,2982
2024-09-20 15:00:00,1.11611,1.11764,1.11611,1.11738,4635
2024-09-20 16:00:00,1.11737,1.11757,1.11534,1.11542,6426
2024-09-20 17:00:00,1.11541,1.11541,1.11375,1.11432,6985
2024-09-20 18:00:00,1.11433,1.11589,1.11356,1.11584,8209
2024-09-20 19:00:00,1.11585,1.11754,1.11583,1.11731,6143
2024-09-20 20:00:00,1.1173,1.11738,1.11577,1.11589,3799
2024-09-20 21:00:00,1.11588,1.11657,1.11566,1.11646,3439
2024-09-20 22:00:00,1.11645,1.11655,1.11611,1.11615,3081
2024-09-20 23:00:00,1.11614,1.11633,1.11556,1.11598,2177
2024-09-23 00:00:00,1.11576,1.11646,1.11573,1.11599,554
2024-09-23 01:00:00,1.11595,1.11643,1.11594,1.11618,967
2024-09-23 02:00:00,1.11619,1.11635,1.1158,1.1158,1016
2024-09-23 03:00:00,1.11579,1.11603,1.11556,1.11578,1739
2024-09-23 04:00:00,1.11577,1.1161,1.11553,1.11582,1829
2024-09-23 05:00:00,1.11583,1.11631,1.1156,1.11618,1167
2024-09-23 06:00:00,1.11617,1.11644,1.11605,1.11611,903
2024-09-23 07:00:00,1.1161,1.11645,1.11595,1.1163,720
2024-09-23 08:00:00,1.11631,1.11668,1.11609,1.11626,808
2024-09-23 09:00:00,1.11624,1.11638,1.11547,1.11583,2861
2024-09-23 10:00:00,1.11582,1.1159,1.10974,1.10999,9065
2024-09-23 11:00:00,1.10997,1.11015,1.10827,1.10919,6614
2024-09-23 12:00:00,1.1092,1.11118,1.10917,1.1106,3862
2024-09-23 13:00:00,1.11061,1.11187,1.11049,1.11126,3407
2024-09-23 14:00:00,1.11125,1.11253,1.11121,1.11193,3475
2024-09-23 15:00:00,1.11192,1.11234,1.1108,1.1122,4908
2024-09-23 16:00:00,1.11223,1.11383,1.11196,1.11288,7102
2024-09-23 17:00:00,1.11287,1.1143,1.11147,1.11319,7375
2024-09-23 18:00:00,1.1132,1.11367,1.11231,1.11298,5031
2024-09-23 19:00:00,1.11293,1.11294,1.11208,1.11247,4495
2024-09-23 20:00:00,1.11248,1.1128,1.11197,1.11201,2955
2024-09-23 21:00:00,1.112,1.11234,1.11154,1.11163,2580
2024-09-23 22:00:00,1.11162,1.11173,1.11114,1.11142,2454
2024-09-23 23:00:00,1.11143,1.11143,1.11093,1.1111,1218
2024-09-24 00:00:00,1.11087,1.11148,1.11087,1.1112,837
2024-09-24 01:00:00,1.11118,1.11137,1.11103,1.11108,723
2024-09-24 02:00:00,1.11109,1.11112,1.1107,1.11105,688
2024-09-24 03:00:00,1.11104,1.11133,1.11039,1.11054,2147
2024-09-24 04:00:00,1.11053,1.11108,1.1104,1.11069,2698
2024-09-24 05:00:00,1.1107,1.11079,1.11029,1.1105,1489
2024-09-24 06:00:00,1.11051,1.11132,1.1105,1.11122,1573
2024-09-24 07:00:00,1.11121,1.11172,1.11088,1.11163,1376
2024-09-24 08:00:00,1.11166,1.11191,1.11134,1.11152,2412
2024-09-24 09:00:00,1.11153,1.11187,1.11038,1.11144,4176
2024-09-24 10:00:00,1.11143,1.11317,1.11121,1.11267,4783
2024-09-24 11:00:00,1.11265,1.11444,1.1126,1.11389,4459
2024-09-24 12:00:00,1.11388,1.11455,1.11311,1.11351,3368
2024-09-24 13:00:00,1.11352,1.11407,1.11265,1.11277,3334
2024-09-24 14:00:00,1.11276,1.11294,1.11215,1.11287,3020
2024-09-24 15:00:00,1.11288,1.11473,1.11288,1.11402,4660
2024-09-24 16:00:00,1.11405,1.11439,1.1132,1.11383,5853
2024-09-24 17:00:00,1.11383,1.1163,1.11381,1.11502,8683
2024-09-24 18:00:00,1.11501,1.11558,1.11463,1.11493,4957
2024-09-24 19:00:00,1.11495,1.11616,1.11489,1.1158,3144
2024-09-24 20:00:00,1.11579,1.11634,1.11542,1.11623,2478
2024-09-24 21:00:00,1.11626,1.11665,1.11593,1.11658,2313
2024-09-24 22:00:00,1.11654,1.11762,1.11646,1.11762,2295
2024-09-24 23:00:00,1.11761,1.11805,1.11735,1.11748,1213
2024-09-25 00:00:00,1.1175,1.11797,1.11737,1.11784,321
2024-09-25 01:00:00,1.11784,1.11884,1.11782,1.11881,790
2024-09-25 02:00:00,1.11882,1.11906,1.11828,1.11901,1179
2024-09-25 03:00:00,1.119,1.11935,1.11869,1.11933,2394
2024-09-25 04:00:00,1.11932,1.11933,1.11848,1.11876,2939
2024-09-25 05:00:00,1.11875,1.11956,1.11872,1.11944,1587
2024-09-25 06:00:00,1.11943,1.11983,1.11912,1.11977,1309
2024-09-25 07:00:00,1.11978,1.11983,1.11932,1.11953,1005
2024-09-25 08:00:00,1.11952,1.11956,1.11918,1.11952,1521
2024-09-25 09:00:00,1.11951,1.11953,1.11865,1.11901,3209
2024-09-25 10:00:00,1.11906,1.1196,1.11853,1.11913,4653
2024-09-25 11:00:00,1.1191,1.1195,1.11817,1.11844,3943
2024-09-25 12:00:00,1.11843,1.11873,1.11777,1.11829,3534
2024-09-25 13:00:00,1.11825,1.11884,1.11805,1.11868,3031
2024-09-25 14:00:00,1.11867,1.11969,1.11827,1.11954,3008
2024-09-25 15:00:00,1.11955,1.12074,1.11913,1.11973,5252
2024-09-25 16:00:00,1.11974,1.12135,1.11947,1.11947,7036
2024-09-25 17:00:00,1.11948,1.11951,1.11648,1.11723,6393
2024-09-25 18:00:00,1.11722,1.11748,1.11413,1.11425,5949
2024-09-25 19:00:00,1.11426,1.11472,1.11323,1.1134,4089
2024-09-25 20:00:00,1.11339,1.11375,1.1121,1.11365,3350
2024-09-25 21:00:00,1.11367,1.11384,1.11322,1.11338,2793
2024-09-25 22:00:00,1.11337,1.11354,1.11249,1.11261,2227
2024-09-25 23:00:00,1.11262,1.11324,1.11245,1.11292,1372
2024-09-26 00:00:00,1.11292,1.11331,1.11289,1.11319,1109
2024-09-26 01:00:00,1.11316,1.11327,1.113,1.11312,1019
2024-09-26 02:00:00,1.11315,1.11318,1.11291,1.11293,834
2024-09-26 03:00:00,1.11292,1.11366,1.11285,1.11363,1561
2024-09-26 04:00:00,1.11364,1.11409,1.11312,1.1139,1864
2024-09-26 05:00:00,1.11391,1.11414,1.11366,1.11406,1354
2024-09-26 06:00:00,1.11407,1.11448,1.11374,1.11399,1207
2024-09-26 07:00:00,1.114,1.11431,1.11373,1.11412,1121
2024-09-26 08:00:00,1.11411,1.11515,1.11401,1.11488,1812
2024-09-26 09:00:00,1.1149,1.11561,1.11465,1.11528,3255
2024-09-26 10:00:00,1.11527,1.11576,1.11332,1.11336,5591
2024-09-26 11:00:00,1.11335,1.11431,1.11253,1.11415,5298
2024-09-26 12:00:00,1.11416,1.11519,1.11415,1.11433,3628
2024-09-26 13:00:00,1.11432,1.11545,1.11392,1.11535,4317
2024-09-26 14:00:00,1.11534,1.1161,1.11476,1.11537,4048
2024-09-26 15:00:00,1.11538,1.1165,1.11369,1.11507,8810
2024-09-26 16:00:00,1.11508,1.11593,1.11342,1.11396,9165
2024-09-26 17:00:00,1.11395,1.11742,1.11253,1.11646,8967
2024-09-26 18:00:00,1.11644,1.11888,1.11638,1.11823,5481
2024-09-26 19:00:00,1.11821,1.11821,1.11658,1.11688,4740
2024-09-26 20:00:00,1.11687,1.11795,1.11679,1.11794,3685
2024-09-26 21:00:00,1.11795,1.11819,1.11727,1.11791,3011
2024-09-26 22:00:00,1.11792,1.11837,1.11758,1.11773,2349
2024-09-26 23:00:00,1.11775,1.11782,1.11739,1.11758,1543
2024-09-27 00:00:00,1.11752,1.11773,1.11729,1.11748,1134
2024-09-27 01:00:00,1.11748,1.1177,1.11747,1.11758,2132
2024-09-27 02:00:00,1.1176,1.11768,1.11732,1.11765,981
2024-09-27 03:00:00,1.11766,1.11771,1.11675,1.11686,2672
2024-09-27 04:00:00,1.11687,1.11715,1.1162,1.11638,2736
2024-09-27 05:00:00,1.11639,1.11692,1.1162,1.11685,2024
2024-09-27 06:00:00,1.11686,1.11727,1.11683,1.11687,1636
2024-09-27 07:00:00,1.11686,1.11691,1.11634,1.11641,1541
2024-09-27 08:00:00,1.11642,1.11679,1.1158,1.11634,3317
2024-09-27 09:00:00,1.11633,1.11756,1.11398,1.11491,7641
2024-09-27 10:00:00,1.11485,1.11485,1.11242,1.11325,7396
2024-09-27 11:00:00,1.11322,1.11447,1.11259,1.1144,4691
2024-09-27 12:00:00,1.11441,1.11594,1.11367,1.1159,4050
2024-09-27 13:00:00,1.11591,1.11705,1.11552,1.11627,3644
2024-09-27 14:00:00,1.1163,1.11672,1.11585,1.1162,3656
2024-09-27 15:00:00,1.11621,1.12013,1.11535,1.11986,8470
2024-09-27 16:00:00,1.11987,1.12025,1.1179,1.11845,8452
2024-09-27 17:00:00,1.11847,1.11915,1.11687,1.11778,8031
2024-09-27 18:00:00,1.11777,1.11777,1.11534,1.1158,5475
2024-09-27 19:00:00,1.11583,1.11595,1.11457,1.11512,4629
2024-09-27 20:00:00,1.11513,1.11653,1.11499,1.11632,3730
2024-09-27 21:00:00,1.11633,1.11673,1.11593,1.11672,2955
2024-09-27 22:00:00,1.11671,1.11674,1.11622,1.11631,2423
2024-09-27 23:00:00,1.11633,1.11674,1.11586,1.11611,1884
2024-09-30 00:00:00,1.11572,1.11612,1.11549,1.11598,821
2024-09-30 01:00:00,1.11596,1.1172,1.11594,1.11706,1273
2024-09-30 02:00:00,1.11705,1.11712,1.11671,1.11685,1084
2024-09-30 03:00:00,1.11687,1.11734,1.1168,1.11704,2429
2024-09-30 04:00:00,1.11703,1.11722,1.116,1.11601,2721
2024-09-30 05:00:00,1.11599,1.11619,1.11559,1.11599,1871
2024-09-30 06:00:00,1.116,1.11612,1.11558,1.11578,1286
2024-09-30 07:00:00,1.11579,1.11616,1.11579,1.11612,1193
2024-09-30 08:00:00,1.11613,1.11688,1.11608,1.11661,2013
2024-09-30 09:00:00,1.11656,1.11684,1.11556,1.11676,3214
2024-09-30 10:00:00,1.11677,1.1175,1.11589,1.11729,3901
2024-09-30 11:00:00,1.11748,1.12086,1.11724,1.12052,5645
2024-09-30 12:00:00,1.12053,1.12053,1.1188,1.1189,4638
2024-09-30 13:00:00,1.11891,1.11906,1.11827,1.11895,3042
2024-09-30 14:00:00,1.11896,1.12024,1.11884,1.11972,3249
2024-09-30 15:00:00,1.11974,1.12009,1.11858,1.11894,3547
2024-09-30 16:00:00,1.11895,1.11907,1.11661,1.11674,6378
2024-09-30 17:00:00,1.11671,1.11682,1.11404,1.11577,8180
2024-09-30 18:00:00,1.11576,1.11637,1.11345,1.11441,5848
2024-09-30 19:00:00,1.11442,1.11494,1.11395,1.11479,4387
2024-09-30 20:00:00,1.1148,1.11621,1.11475,1.11522,2931
2024-09-30 21:00:00,1.11523,1.11543,1.11132,1.11318,9449
2024-09-30 22:00:00,1.11316,1.11357,1.11211,1.11326,3635
2024-09-30 23:00:00,1.11324,1.1136,1.11282,1.11282,1423
2024-10-01 00:00:00,1.11286,1.11355,1.11273,1.11353,745
2024-10-01 01:00:00,1.11355,1.11414,1.1134,1.11413,603
2024-10-01 02:00:00,1.11414,1.11421,1.11351,1.11362,1060
2024-10-01 03:00:00,1.11358,1.11369,1.11266,1.11317,2496
2024-10-01 04:00:00,1.11318,1.11429,1.11308,1.11429,1949
2024-10-01 05:00:00,1.11428,1.11428,1.11355,1.11386,1322
2024-10-01 06:00:00,1.11385,1.11396,1.11349,1.11373,1271
2024-10-01 07:00:00,1.11372,1.11409,1.11341,1.11404,1125
2024-10-01 08:00:00,1.11403,1.11436,1.11358,1.11369,1930
2024-10-01 09:00:00,1.11368,1.11407,1.11304,1.11335,3771
2024-10-01 10:00:00,1.11336,1.11365,1.11111,1.1115,7263
2024-10-01 11:00:00,1.11151,1.11196,1.10974,1.11029,5354
2024-10-01 12:00:00,1.11031,1.11142,1.10916,1.10954,4419
2024-10-01 13:00:00,1.10953,1.10973,1.10834,1.10876,3887
2024-10-01 14:00:00,1.10875,1.10995,1.10781,1.1084,4753
2024-10-01 15:00:00,1.10841,1.10882,1.10696,1.10702,5716
2024-10-01 16:00:00,1.10703,1.10826,1.1058,1.10717,8855
2024-10-01 17:00:00,1.10716,1.10863,1.10559,1.10759,10541
2024-10-01 18:00:00,1.1076,1.10773,1.10595,1.10657,6285
2024-10-01 19:00:00,1.10658,1.10712,1.10477,1.10539,5778
2024-10-01 20:00:00,1.10538,1.10646,1.10453,1.10617,6233
2024-10-01 21:00:00,1.10618,1.10718,1.10618,1.1071,3661
2024-10-01 22:00:00,1.10712,1.10769,1.10657,1.10672,3451
2024-10-01 23:00:00,1.10673,1.10723,1.10651,1.1067,2075
2024-10-02 00:00:00,1.10664,1.10704,1.10616,1.10683,964
2024-10-02 01:00:00,1.10689,1.10703,1.10666,1.10668,638
2024-10-02 02:00:00,1.10669,1.10669,1.10629,1.10641,874
2024-10-02 03:00:00,1.10642,1.10715,1.10629,1.10651,2006
2024-10-02 04:00:00,1.10653,1.10735,1.10653,1.10717,2026
2024-10-02 05:00:00,1.10718,1.10727,1.10629,1.10661,1835
2024-10-02 06:00:00,1.10662,1.10708,1.10635,1.10703,1742
2024-10-02 07:00:00,1.10704,1.10733,1.106,1.10623,1701
2024-10-02 08:00:00,1.10622,1.10631,1.10536,1.10615,2856
2024-10-02 09:00:00,1.10613,1.10697,1.10595,1.10665,3585
2024-10-02 10:00:00,1.10663,1.10723,1.10628,1.10661,4761
2024-10-02 11:00:00,1.1066,1.10825,1.10635,1.1072,4187
2024-10-02 12:00:00,1.10719,1.10719,1.10607,1.1071,3240
2024-10-02 13:00:00,1.10709,1.10761,1.1066,1.10668,3641
2024-10-02 14:00:00,1.10669,1.10763,1.10641,1.10751,3542
2024-10-02 15:00:00,1.10752,1.10769,1.10505,1.10533,6018
2024-10-02 16:00:00,1.10532,1.10653,1.10465,1.10507,5956
2024-10-02 17:00:00,1.10506,1.10559,1.10349,1.10358,6623
2024-10-02 18:00:00,1.10357,1.10499,1.10321,1.10492,4868
2024-10-02 19:00:00,1.10491,1.10544,1.10432,1.10466,3371
2024-10-02 20:00:00,1.10467,1.10495,1.10441,1.10466,2717
2024-10-02 21:00:00,1.10465,1.1048,1.10371,1.10379,2444
2024-10-02 22:00:00,1.1038,1.10531,1.10363,1.10485,1892
2024-10-02 23:00:00,1.10486,1.10522,1.10427,1.10427,1864
2024-10-03 00:00:00,1.10428,1.10479,1.10427,1.10473,736
2024-10-03 01:00:00,1.10474,1.1049,1.10452,1.10458,784
2024-10-03 02:00:00,1.10457,1.10474,1.10432,1.10454,808
2024-10-03 03:00:00,1.10453,1.10461,1.10367,1.10388,2191
2024-10-03 04:00:00,1.10387,1.10403,1.10346,1.10388,2011
2024-10-03 05:00:00,1.10387,1.1039,1.10347,1.10354,1499
2024-10-03 06:00:00,1.10353,1.10364,1.10315,1.10353,1299
2024-10-03 07:00:00,1.10352,1.10352,1.10317,1.10326,1162
2024-10-03 08:00:00,1.10329,1.10344,1.10244,1.10268,3039
2024-10-03 09:00:00,1.10267,1.10418,1.1026,1.10373,4142
2024-10-03 10:00:00,1.10372,1.10394,1.1027,1.10326,5225
2024-10-03 11:00:00,1.10328,1.10457,1.10289,1.10371,4870
2024-10-03 12:00:00,1.10369,1.10462,1.10342,1.10354,3764
2024-10-03 13:00:00,1.10352,1.10434,1.10338,1.10424,3212
2024-10-03 14:00:00,1.10425,1.10456,1.10376,1.10423,3639
2024-10-03 15:00:00,1.10421,1.10466,1.10277,1.10315,6982
2024-10-03 16:00:00,1.10316,1.10433,1.10279,1.1032,6672
2024-10-03 17:00:00,1.1025,1.10384,1.10078,1.10166,11830
2024-10-03 18:00:00,1.10168,1.10236,1.10116,1.10145,6173
2024-10-03 19:00:00,1.10141,1.10334,1.10136,1.10302,3860
2024-10-03 20:00:00,1.10304,1.10357,1.10296,1.10327,3058
2024-10-03 21:00:00,1.10326,1.10342,1.10252,1.10256,2649
2024-10-03 22:00:00,1.10255,1.10315,1.10245,1.10279,2124
2024-10-03 23:00:00,1.10281,1.10314,1.10256,1.10283,1287
2024-10-04 00:00:00,1.10293,1.10334,1.10286,1.10312,1214
2024-10-04 01:00:00,1.10312,1.10347,1.10297,1.10338,678
2024-10-04 02:00:00,1.10336,1.10367,1.10328,1.10344,540
2024-10-04 03:00:00,1.10343,1.10391,1.10326,1.10341,1799
2024-10-04 04:00:00,1.10342,1.10356,1.10282,1.10289,2696
2024-10-04 05:00:00,1.10288,1.10341,1.10275,1.103,2053
2024-10-04 06:00:00,1.10301,1.10309,1.10249,1.10266,1491
2024-10-04 07:00:00,1.10267,1.10295,1.10248,1.10273,1196
2024-10-04 08:00:00,1.10275,1.10348,1.10259,1.10325,1750
2024-10-04 09:00:00,1.10322,1.10342,1.10267,1.10314,3022
2024-10-04 10:00:00,1.10313,1.10351,1.1025,1.10274,4541
2024-10-04 11:00:00,1.10275,1.10296,1.10206,1.10251,3644
2024-10-04 12:00:00,1.1025,1.10277,1.10195,1.10266,3343
2024-10-04 13:00:00,1.10267,1.10332,1.10257,1.10269,2725
2024-10-04 14:00:00,1.10267,1.10363,1.10266,1.10315,2892
2024-10-04 15:00:00,1.10316,1.10326,1.09586,1.09605,10997
2024-10-04 16:00:00,1.09606,1.09786,1.09582,1.0973,8828
2024-10-04 17:00:00,1.09731,1.09813,1.09665,1.09693,7203
2024-10-04 18:00:00,1.09694,1.09737,1.09543,1.09603,5282
2024-10-04 19:00:00,1.09602,1.09615,1.09508,1.09593,3712
2024-10-04 20:00:00,1.09592,1.09689,1.09572,1.09677,2474
2024-10-04 21:00:00,1.09675,1.09735,1.09647,1.09721,1876
2024-10-04 22:00:00,1.09722,1.09773,1.09703,1.09759,1899
2024-10-04 23:00:00,1.09763,1.09772,1.09718,1.09745,1966
2024-10-07 00:00:00,1.09675,1.09707,1.09633,1.09668,768
2024-10-07 01:00:00,1.09673,1.09713,1.09626,1.0969,1869
2024-10-07 02:00:00,1.09691,1.09713,1.09674,1.09701,1462
2024-10-07 03:00:00,1.09702,1.0975,1.09677,1.09695,2417
2024-10-07 04:00:00,1.09696,1.09772,1.0969,1.0973,2996
2024-10-07 05:00:00,1.09729,1.0977,1.09709,1.09709,2162
2024-10-07 06:00:00,1.09708,1.09728,1.09692,1.09716,1460
2024-10-07 07:00:00,1.09715,1.09731,1.09678,1.0968,976
2024-10-07 08:00:00,1.09679,1.09699,1.09639,1.09679,1218
2024-10-07 09:00:00,1.0968,1.09718,1.0963,1.09705,3798
2024-10-07 10:00:00,1.09704,1.09722,1.09576,1.09692,5366
2024-10-07 11:00:00,1.09693,1.09784,1.09649,1.09696,4531
2024-10-07 12:00:00,1.09695,1.09695,1.09538,1.09584,4178
2024-10-07 13:00:00,1.09583,1.09693,1.09576,1.09645,3678
2024-10-07 14:00:00,1.09646,1.09802,1.09617,1.09765,4018
2024-10-07 15:00:00,1.09768,1.09831,1.09711,1.09765,4702
2024-10-07 16:00:00,1.09766,1.09825,1.09717,1.09798,5993
2024-10-07 17:00:00,1.09797,1.09844,1.09692,1.09741,6201
2024-10-07 18:00:00,1.09742,1.09787,1.09725,1.09755,4513
2024-10-07 19:00:00,1.09758,1.09842,1.09749,1.09832,2857
2024-10-07 20:00:00,1.09833,1.09864,1.09807,1.09819,2070
2024-10-07 21:00:00,1.09818,1.09819,1.09678,1.09685,2585
2024-10-07 22:00:00,1.09687,1.09724,1.09652,1.09709,3111
2024-10-07 23:00:00,1.09708,1.09746,1.09704,1.09711,1341
2024-10-08 00:00:00,1.09721,1.09751,1.09693,1.09736,1837
2024-10-08 01:00:00,1.09735,1.09787,1.09733,1.09781,762
2024-10-08 02:00:00,1.0978,1.09788,1.09737,1.09738,956
2024-10-08 03:00:00,1.09739,1.09834,1.09731,1.09811,1984
2024-10-08 04:00:00,1.09812,1.09844,1.09801,1.09831,3023
2024-10-08 05:00:00,1.09832,1.09841,1.09723,1.09813,4090
2024-10-08 06:00:00,1.09814,1.09863,1.09812,1.09827,2155
2024-10-08 07:00:00,1.09828,1.09863,1.09828,1.0985,1299
2024-10-08 08:00:00,1.09849,1.09865,1.0981,1.09827,2300
2024-10-08 09:00:00,1.09826,1.09884,1.09809,1.09832,3133
2024-10-08 10:00:00,1.09831,1.09951,1.09781,1.09949,5209
2024-10-08 11:00:00,1.09948,1.09967,1.09825,1.09934,3778
2024-10-08 12:00:00,1.09935,1.09943,1.09851,1.0987,3212
2024-10-08 13:00:00,1.09868,1.09916,1.09817,1.09846,2992
2024-10-08 14:00:00,1.09844,1.09892,1.09781,1.0987,2794
2024-10-08 15:00:00,1.09871,1.09893,1.0971,1.09753,4149
2024-10-08 16:00:00,1.09751,1.09835,1.09741,1.09773,5475
2024-10-08 17:00:00,1.09774,1.09799,1.09659,1.09705,5082
2024-10-08 18:00:00,1.09704,1.09719,1.09604,1.09693,3901
2024-10-08 19:00:00,1.09694,1.09774,1.09681,1.09752,2722
2024-10-08 20:00:00,1.0975,1.09752,1.09653,1.0974,3007
2024-10-08 21:00:00,1.09739,1.0976,1.09681,1.09718,2042
2024-10-08 22:00:00,1.09717,1.09777,1.09691,1.09769,2163
2024-10-08 23:00:00,1.09768,1.09806,1.09727,1.09736,1282
2024-10-09 00:00:00,1.09763,1.09789,1.09705,1.09786,1705
2024-10-09 01:00:00,1.0979,1.09805,1.09778,1.09805,692
2024-10-09 02:00:00,1.09806,1.09806,1.09746,1.09749,844
2024-10-09 03:00:00,1.09747,1.09783,1.09733,1.09748,1502
2024-10-09 04:00:00,1.09741,1.09769,1.09681,1.09732,3009
2024-10-09 05:00:00,1.09731,1.09737,1.09682,1.097,2345
2024-10-09 06:00:00,1.09701,1.09707,1.09663,1.09673,2146
2024-10-09 07:00:00,1.09674,1.0968,1.09616,1.09634,1261
2024-10-09 08:00:00,1.09635,1.09756,1.09635,1.09724,4824
2024-10-09 09:00:00,1.09725,1.09725,1.09617,1.09622,3227
2024-10-09 10:00:00,1.09624,1.09665,1.09506,1.09599,4742
2024-10-09 11:00:00,1.09601,1.09638,1.09528,1.09573,3431
2024-10-09 12:00:00,1.09574,1.09673,1.09564,1.09659,2934
2024-10-09 13:00:00,1.09658,1.09703,1.09629,1.09651,2252
2024-10-09 14:00:00,1.09652,1.09664,1.09535,1.09535,2536
2024-10-09 15:00:00,1.09536,1.09588,1.09522,1.09563,3490
2024-10-09 16:00:00,1.09562,1.0958,1.09458,1.09524,4190
2024-10-09 17:00:00,1.09523,1.09593,1.09391,1.09474,5044
2024-10-09 18:00:00,1.09473,1.09557,1.09464,1.09499,3841
2024-10-09 19:00:00,1.095,1.095,1.09396,1.09411,2565
2024-10-09 20:00:00,1.0941,1.09419,1.09365,1.09391,2516
2024-10-09 21:00:00,1.09387,1.09422,1.09357,1.09361,2432
2024-10-09 22:00:00,1.09362,1.09409,1.09361,1.09381,1642
2024-10-09 23:00:00,1.09382,1.09404,1.09361,1.09381,1082
2024-10-10 00:00:00,1.09381,1.09416,1.09349,1.09413,1308
2024-10-10 01:00:00,1.09414,1.09419,1.09375,1.09403,861
2024-10-10 02:00:00,1.09402,1.09418,1.09384,1.09411,633
2024-10-10 03:00:00,1.0941,1.09425,1.09388,1.09401,1763
2024-10-10 04:00:00,1.09399,1.09456,1.09393,1.09425,2466
2024-10-10 05:00:00,1.09422,1.09451,1.09384,1.09415,2195
2024-10-10 06:00:00,1.09414,1.09454,1.0941,1.09431,1250
2024-10-10 07:00:00,1.09432,1.09442,1.09379,1.09405,1063
2024-10-10 08:00:00,1.09406,1.0942,1.09365,1.09384,1600
2024-10-10 09:00:00,1.09383,1.09427,1.0936,1.09364,2714
2024-10-10 10:00:00,1.09365,1.09427,1.09326,1.09373,3538
2024-10-10 11:00:00,1.09372,1.09387,1.09277,1.09326,3012
2024-10-10 12:00:00,1.09325,1.09334,1.09273,1.09331,2204
2024-10-10 13:00:00,1.09329,1.09393,1.09304,1.09386,2197
2024-10-10 14:00:00,1.09387,1.09391,1.09266,1.09306,2966
2024-10-10 15:00:00,1.09305,1.09545,1.09078,1.09448,11009
2024-10-10 16:00:00,1.09446,1.09493,1.09334,1.09368,9284
2024-10-10 17:00:00,1.09369,1.09417,1.09131,1.0922,8133
2024-10-10 18:00:00,1.09219,1.09294,1.0916,1.09244,5037
2024-10-10 19:00:00,1.09245,1.09277,1.09026,1.09058,4535
2024-10-10 20:00:00,1.0906,1.09201,1.08995,1.09186,4876
2024-10-10 21:00:00,1.09187,1.09262,1.09177,1.09215,2774
2024-10-10 22:00:00,1.09214,1.09344,1.09205,1.09342,2365
